contract,dependents,internet_service,monthly_charges,online_security,tech_support,tenure_months,total_charges,multiple_lines,online_backup,paperless_billing,partner,churn_value
0,0,2,0.8537313432835821,2,1,0.8591549295774649,0.7583314101084699,2,2,1,1,0
0,0,0,0.0199004975124378,0,0,0.4929577464788732,0.0806773597969074,1,0,0,0,0
1,0,1,0.5517412935323384,1,1,0.9577464788732396,0.5616258942995616,2,1,0,0,0
2,1,2,0.9004975124378108,2,1,0.8732394366197184,0.7907800600046158,2,1,1,0,0
1,1,0,0.0189054726368158,0,0,0.3098591549295775,0.0446342026309716,1,0,0,1,0
2,1,0,0.0149253731343283,0,0,0.1267605633802817,0.0218612970228479,1,0,0,1,0
0,1,0,0.0766169154228855,0,0,0.9859154929577464,0.2057581352411724,2,0,1,0,0
2,1,1,0.5154228855721392,1,1,0.619718309859155,0.3512174013385645,2,2,1,1,0
0,0,0,0.0577114427860696,0,0,0.971830985915493,0.20147126702054,2,0,0,0,0
2,0,2,0.6616915422885572,2,2,0.295774647887324,0.2074717285945072,2,2,1,1,0
0,0,0,0.0477611940298507,0,0,0.7183098591549296,0.1426609739210708,2,0,0,0,0
0,1,1,0.4149253731343284,1,1,0.9014084507042254,0.4503000230786983,0,2,0,1,0
0,0,0,0.0129353233830845,0,0,1.0,0.1667032079390722,1,0,0,0,0
1,1,0,0.0134328358208955,0,0,0.1267605633802817,0.0196918993768751,1,0,0,0,0
1,0,0,0.017910447761194,0,0,0.0845070422535211,0.0090006923609508,1,0,0,1,0
2,1,2,0.6696517412935323,2,2,0.056338028169014,0.0449688437572121,1,1,1,1,0
0,0,1,0.6004975124378109,1,2,0.323943661971831,0.2109219939995384,2,2,0,0,0
0,0,2,0.980597014925373,1,1,1.0,0.9736845141933996,2,1,1,0,0
2,1,1,0.2517412935323382,1,1,0.2816901408450704,0.1145511193168705,0,2,1,1,0
1,1,1,0.4233830845771144,2,1,0.9577464788732396,0.4897992153242557,0,1,1,0,0
2,0,1,0.3646766169154228,2,1,0.6056338028169015,0.2919801523194091,1,1,1,0,0
1,0,1,0.4671641791044776,2,2,0.8450704225352113,0.4553715670436187,2,2,1,0,0
0,1,2,0.8950248756218905,2,1,1.0,0.9025848142164784,2,1,1,0,0
0,1,1,0.7338308457711442,1,1,1.0,0.7632067851373182,2,1,0,1,0
2,1,2,0.5656716417910447,2,2,0.1830985915492957,0.1147645972767136,2,2,1,0,0
2,1,0,0.0676616915422885,0,0,0.0845070422535211,0.0154800369259173,2,0,1,1,0
1,1,2,0.5661691542288557,2,2,0.6619718309859155,0.43316985921994,1,1,0,1,0
1,0,0,0.0124378109452736,0,0,0.7605633802816901,0.1162647126702054,1,0,0,0,0
2,1,0,0.0104477611940298,0,0,0.0,5.769674590353109e-05,1,0,0,1,0
1,1,2,0.934825870646766,1,1,0.619718309859155,0.5784733441033926,1,1,0,1,0
2,1,2,0.517910447761194,2,2,0.028169014084507,0.0232633279483037,1,2,1,1,0
0,1,0,0.0134328358208955,0,0,0.9859154929577464,0.1612854834987306,1,0,0,0,0
2,1,0,0.0199004975124378,0,0,0.0985915492957746,0.0161031617816755,1,0,0,0,0
0,0,1,0.6208955223880598,1,1,0.9577464788732396,0.6374048003692592,1,1,0,0,0
0,1,2,0.9701492537313432,1,1,1.0,0.9721786291253174,2,1,1,0,0
0,1,1,0.6203980099502486,1,1,0.9859154929577464,0.656519732287099,2,1,0,1,0
0,1,1,0.4109452736318407,1,1,0.4507042253521127,0.2304984998846065,0,2,0,0,0
1,1,0,0.0079601990049751,0,0,0.2112676056338028,0.035523886452804,1,0,0,1,0
1,1,2,0.7701492537313434,1,1,0.7746478873239437,0.6292349411493192,2,1,0,0,0
2,1,0,0.0169154228855721,0,0,0.0,0.0001327025155781,1,0,0,1,0
1,0,0,0.0114427860696517,0,0,0.7887323943661972,0.1203323332564043,1,0,0,0,0
1,0,1,0.1776119402985074,2,2,0.7746478873239437,0.2253288714516501,0,1,1,0,0
2,1,0,0.0149253731343283,0,0,0.0,0.0001096238172167,1,0,0,1,0
2,0,1,0.4562189054726367,1,1,0.5492957746478874,0.2817389799215324,1,2,1,1,0
0,0,0,0.0149253731343283,0,0,0.6338028169014085,0.0966651280867759,1,0,0,0,0
0,0,0,0.0144278606965173,0,0,0.8732394366197184,0.1450553888760674,1,0,0,0,0
0,0,2,0.9149253731343284,1,2,0.943661971830986,0.8595315024232634,2,1,1,0,0
0,0,2,0.8766169154228854,1,1,0.9577464788732396,0.8357892914839603,1,1,1,0,0
2,1,2,0.7194029850746269,2,1,0.7746478873239437,0.5882529425340411,2,1,0,0,0
1,0,1,0.4741293532338309,2,2,0.1267605633802817,0.0739960766212785,1,1,1,0,0
1,1,2,0.8582089552238806,1,1,0.8732394366197184,0.7583660281560121,2,1,0,1,0
0,0,1,0.3407960199004974,1,1,0.323943661971831,0.1372432494807293,0,1,1,0,0
2,1,1,0.3766169154228855,2,2,0.2535211267605634,0.1171359335333487,2,2,1,1,0
2,0,2,0.7014925373134329,2,2,0.295774647887324,0.2153646434341103,2,2,1,0,0
0,1,0,0.0771144278606965,0,0,0.971830985915493,0.2294195707362105,2,0,1,0,0
2,1,2,0.8074626865671642,2,2,0.676056338028169,0.5776828986845142,1,1,0,0,0
1,0,1,0.546268656716418,2,1,0.5774647887323944,0.3541945534271867,1,2,0,0,0
1,1,1,0.3621890547263681,2,1,0.7887323943661972,0.3595545811216247,1,1,1,1,0
0,1,2,0.9681592039800994,1,1,1.0,0.95702746365105,2,1,1,0,0
2,1,2,0.8577114427860696,2,2,0.6338028169014085,0.5590872374798062,2,1,1,1,0
0,1,1,0.7253731343283583,1,1,1.0,0.7638010616201246,2,1,1,0,0
1,0,2,0.7109452736318408,2,1,0.4788732394366197,0.3631202400184629,1,1,1,0,0
0,1,1,0.7378109452736319,1,1,1.0,0.7809023771059312,2,1,1,0,0
1,0,0,0.0164179104477611,0,0,0.3802816901408451,0.0604892684052619,1,0,0,0,0
1,1,0,0.0059701492537313,0,0,0.619718309859155,0.0979113777982921,1,0,0,1,0
2,1,0,0.0746268656716417,0,0,0.0,0.000801984768059,2,0,1,1,0
2,1,0,0.026865671641791,0,0,0.0704225352112676,0.0104661897069005,1,0,1,1,0
1,1,2,0.7840796019900497,2,2,0.6619718309859155,0.5393664897299792,1,1,1,0,0
2,0,0,0.0711442786069651,0,0,0.3380281690140845,0.0609335333487191,2,0,1,0,0
0,0,0,0.0144278606965173,0,0,0.8873239436619719,0.1448476805908146,1,0,1,0,0
2,1,1,0.1666666666666666,1,2,0.6901408450704226,0.2035079621509347,0,1,1,1,0
1,0,2,0.8258706467661691,2,2,0.7183098591549296,0.6095430417724441,2,2,0,0,0
2,1,2,0.5169154228855721,2,2,0.0422535211267605,0.030181167782137,1,2,1,0,0
2,1,2,0.7233830845771144,2,2,0.4366197183098592,0.3322351719363027,1,2,0,1,0
0,0,1,0.553233830845771,1,1,0.619718309859155,0.3868220632356335,2,1,0,0,0
2,1,2,0.6945273631840796,1,2,0.1126760563380281,0.090295407339026,2,2,1,0,0
0,1,0,0.0184079601990049,0,0,0.7464788732394366,0.1223921070851604,1,0,0,1,0
0,0,2,0.9159203980099504,1,1,0.8873239436619719,0.8052734825755827,2,1,0,0,0
1,1,2,0.6656716417910448,1,2,0.1549295774647887,0.1108066005077313,1,2,1,1,0
1,1,1,0.4248756218905473,1,1,0.9295774647887324,0.4731825525040387,1,1,1,0,0
0,1,1,0.5502487562189055,1,1,0.619718309859155,0.3842949457650588,2,2,0,1,0
2,1,1,0.2761194029850746,2,2,0.1267605633802817,0.0546157396722824,1,2,0,1,0
2,1,1,0.4009950248756219,1,2,0.3943661971830986,0.1961862450957766,2,1,1,1,0
1,1,0,0.06318407960199,0,0,0.323943661971831,0.0676725132702515,2,0,0,1,0
0,0,0,0.0149253731343283,0,0,0.9154929577464788,0.1529771520886222,1,0,1,0,0
1,1,2,0.6776119402985074,1,2,0.7042253521126761,0.4902319409185321,1,2,0,1,0
0,1,0,0.072139303482587,0,0,0.619718309859155,0.1271924763443341,2,0,0,0,0
1,1,0,0.0074626865671641,0,0,0.676056338028169,0.1038426032771751,1,0,0,0,0
0,1,0,0.0129353233830845,0,0,0.3943661971830986,0.0580429263789522,1,0,1,0,0
2,0,2,0.9139303482587064,1,1,0.5492957746478874,0.5135356565889684,2,1,1,0,0
2,1,2,0.5124378109452736,2,2,0.3380281690140845,0.19738633741057,1,2,0,1,0
2,1,1,0.3218905472636816,2,2,0.295774647887324,0.1216824371105469,0,2,1,1,0
0,1,1,0.471144278606965,1,1,1.0,0.5247749826909762,0,1,1,1,0
0,0,1,0.635323383084577,2,1,0.4507042253521127,0.2982114008769905,1,1,0,0,0
2,1,2,0.6054726368159203,2,1,0.3098591549295775,0.2036637433648742,1,1,1,1,0
0,1,1,0.7203980099502488,1,1,0.9577464788732396,0.7273597969074544,2,1,0,1,0
1,0,0,0.0228855721393034,0,0,0.028169014084507,0.0044541887837525,1,0,1,1,0
1,1,1,0.572139303482587,2,1,0.7746478873239437,0.4922513270251557,1,1,1,1,0
1,1,2,0.9129353233830844,1,1,0.9014084507042254,0.821584352642511,2,2,1,1,0
1,1,0,0.0258706467661691,0,0,0.9859154929577464,0.1755077313639511,1,0,0,0,0
2,1,2,0.617910447761194,2,2,0.1830985915492957,0.1199284560350796,2,2,1,1,0
2,1,2,0.5164179104477612,2,2,0.0140845070422535,0.0121163166397415,1,2,1,1,0
2,1,1,0.4895522388059702,1,2,0.5492957746478874,0.3129702284791137,1,2,0,1,0
2,1,0,0.0248756218905472,0,0,0.0,0.0002250173090237,1,0,0,1,0
2,1,2,0.5139303482587065,2,2,0.0845070422535211,0.0552157858296792,1,2,1,1,0
2,1,1,0.326865671641791,2,2,0.1971830985915492,0.0798926840526194,2,2,1,0,0
0,1,0,0.072636815920398,0,0,0.9859154929577464,0.2168589891530117,2,0,0,1,0
0,0,1,0.4154228855721392,1,1,0.7464788732394366,0.3756231248557581,2,2,0,0,0
2,1,2,0.7194029850746269,1,1,0.4225352112676057,0.3359046849757673,2,1,1,0,0
2,1,2,0.5786069651741294,1,2,0.1408450704225352,0.0946111239326102,1,2,0,1,0
2,1,2,0.663681592039801,2,2,0.2394366197183098,0.1644184168012924,1,2,1,1,0
0,1,2,0.9139303482587064,1,1,1.0,0.8917493653357951,2,1,1,1,0
2,1,2,0.8099502487562189,2,2,0.9859154929577464,0.7999480729286867,2,1,1,1,0
2,1,1,0.2701492537313432,2,1,0.056338028169014,0.0226113547195938,0,2,0,1,0
1,1,1,0.5049751243781094,2,1,0.5211267605633804,0.3058677590583891,2,2,0,0,0
2,0,1,0.3024875621890547,2,1,0.056338028169014,0.0249711516270482,1,2,1,1,0
0,1,1,0.4139303482587064,1,2,0.7183098591549296,0.3559254558042926,2,2,0,1,0
0,1,1,0.6208955223880598,2,2,0.943661971830986,0.6129009923840295,2,1,1,1,0
1,0,0,0.0228855721393034,0,0,0.9577464788732396,0.159739210708516,1,0,1,0,0
2,1,1,0.4791044776119403,1,1,0.5774647887323944,0.3126009693053312,2,1,1,0,0
0,1,2,0.8154228855721393,2,1,0.6901408450704226,0.5792349411493192,1,1,1,1,0
2,1,1,0.2616915422885572,2,2,0.4507042253521127,0.1666051234710362,1,2,1,0,0
2,1,0,0.0208955223880596,0,0,0.0845070422535211,0.0152088622201707,1,0,0,1,0
2,0,2,0.7318407960199005,1,2,0.8873239436619719,0.6856335102700207,2,1,1,0,0
0,1,0,0.0194029850746268,0,0,0.8169014084507042,0.1354142626355873,1,0,1,1,0
2,1,1,0.3194029850746268,2,2,0.0704225352112676,0.0341276252019386,2,2,0,0,0
2,1,0,0.0054726368159203,0,0,0.028169014084507,0.0042926378952227,1,0,0,1,0
2,1,0,0.0218905472636815,0,0,0.1971830985915492,0.0360027694438033,1,0,0,0,0
1,0,1,0.4626865671641791,2,2,0.1690140845070422,0.0990710823909531,1,2,1,0,0
2,1,2,0.800497512437811,2,2,0.3098591549295775,0.2573621047772905,2,1,1,1,0
2,1,2,0.708457711442786,1,2,0.4225352112676057,0.321815139626125,2,2,0,0,0
1,1,1,0.4029850746268656,1,1,0.3943661971830986,0.1935610431571659,1,1,1,1,0
1,1,0,0.0243781094527363,0,0,0.676056338028169,0.1169224555735056,1,0,0,0,0
2,1,2,0.6701492537313432,2,2,0.7746478873239437,0.5635818139856912,2,2,1,0,0
0,1,1,0.617412935323383,1,1,0.8732394366197184,0.5742614816524348,2,1,1,1,0
0,1,1,0.6124378109452736,2,1,0.8732394366197184,0.5787272097853682,2,2,0,0,0
2,0,2,0.6129353233830845,1,2,0.323943661971831,0.2122028617585968,2,2,1,0,0
1,1,1,0.3567164179104477,2,1,0.4929577464788732,0.2277925225017309,1,2,0,0,0
1,1,1,0.6233830845771144,1,1,0.2816901408450704,0.1957246711285483,1,2,0,0,0
1,0,0,0.0621890547263681,0,0,0.1690140845070422,0.0374798061389337,2,0,0,0,0
2,0,0,0.0189054726368158,0,0,0.0,0.0001557812139395,1,0,1,0,0
1,0,0,0.017910447761194,0,0,0.3380281690140845,0.0578467574428802,1,0,0,0,0
0,0,0,0.0134328358208955,0,0,0.9859154929577464,0.1579333025617355,1,0,1,0,0
1,1,2,0.9557213930348256,1,1,0.9154929577464788,0.8498615278098315,2,1,1,1,0
1,1,2,0.8164179104477611,1,2,0.619718309859155,0.5152492499423033,1,1,1,1,0
2,1,2,0.6144278606965173,2,2,0.295774647887324,0.1947438264481883,1,2,1,0,0
1,1,0,0.0258706467661691,0,0,0.9295774647887324,0.1510039233787214,1,0,1,0,0
0,1,2,0.7134328358208956,2,2,0.943661971830986,0.6872259404569583,2,2,1,0,0
2,1,1,0.3034825870646766,2,2,0.0422535211267605,0.0185841218555273,2,2,0,1,0
1,1,1,0.6144278606965173,1,1,0.8732394366197184,0.5794368797599815,2,1,0,0,0
1,1,0,0.0208955223880596,0,0,0.2816901408450704,0.0466074313408723,1,0,1,1,0
2,0,0,0.0199004975124378,0,0,0.0,0.0001673205631202,1,0,1,1,0
0,1,0,0.0114427860696517,0,0,0.2253521126760563,0.0391472420955458,1,0,0,1,0
2,1,2,0.8174129353233831,1,2,0.4084507042253521,0.3366547426725133,2,2,1,1,0
2,0,1,0.3950248756218906,1,1,0.295774647887324,0.1445880452342487,1,1,1,0,0
2,1,1,0.4104477611940298,2,1,0.1126760563380281,0.0589949226863604,1,2,1,1,0
2,0,0,0.0094527363184079,0,0,0.0,4.6157396722824526e-05,1,0,0,0,0
2,1,1,0.4109452736318407,2,1,0.2535211267605634,0.1299099930763904,2,2,0,1,0
0,1,2,0.8527363184079603,1,1,1.0,0.8698476805908146,2,1,1,0,0
0,0,1,0.5044776119402985,1,2,0.971830985915493,0.5584929609969997,2,2,0,0,0
2,1,2,0.8442786069651741,1,1,0.9154929577464788,0.7588506808216017,2,1,1,1,0
2,0,1,0.0641791044776119,2,2,0.0845070422535211,0.0150300023078698,0,2,1,0,0
2,0,2,0.9149253731343284,1,1,0.6338028169014085,0.5715785829679206,2,1,1,0,0
2,0,1,0.4398009950248757,2,2,0.4366197183098592,0.2338737595199631,2,1,0,0,0
2,1,2,0.7094527363184079,2,2,0.323943661971831,0.250213477959843,1,1,1,1,0
2,1,1,0.6034825870646766,1,1,0.5070422535211268,0.3413512577890606,2,1,1,1,0
2,0,0,0.0208955223880596,0,0,0.0985915492957746,0.0184514193399492,1,0,0,1,0
0,0,1,0.5293532338308458,1,2,1.0,0.5777809831525502,2,2,1,0,0
0,1,1,0.2796019900497512,1,1,0.9859154929577464,0.3847911377798292,0,1,0,0,0
2,1,2,0.7601990049751244,2,2,0.2112676056338028,0.166437802907916,1,1,1,0,0
2,1,1,0.3149253731343283,1,1,0.7887323943661972,0.3189014539579968,0,2,1,0,0
1,1,0,0.071641791044776,0,0,0.9154929577464788,0.1939014539579968,2,0,0,1,0
2,0,0,0.0248756218905472,0,0,0.2816901408450704,0.0500115393491807,1,0,0,1,0
0,1,1,0.4761194029850746,1,2,0.9154929577464788,0.5088449111470112,2,1,1,0,0
2,1,1,0.5686567164179105,2,2,0.2253521126760563,0.1504442649434572,2,1,1,0,0
2,0,0,0.0278606965174129,0,0,0.0985915492957746,0.0139568428340641,1,0,0,0,0
1,1,1,0.508457711442786,1,1,0.3661971830985915,0.220228479113778,1,2,0,1,0
2,1,2,0.7024875621890546,2,2,0.4647887323943662,0.3440399261481652,2,1,0,0,0
1,1,2,0.7835820895522387,2,2,0.4084507042253521,0.3464689591507039,1,1,1,1,0
2,1,1,0.4791044776119403,2,2,0.4507042253521127,0.2569351488576044,1,1,1,1,0
2,0,1,0.5069651741293533,1,2,0.1830985915492957,0.1068370643895684,2,1,0,0,0
1,0,2,0.6094527363184079,2,1,0.2112676056338028,0.1437110546965151,2,2,1,1,0
0,1,2,0.8199004975124379,2,1,0.676056338028169,0.5653069466882068,1,2,0,1,0
0,0,1,0.6114427860696517,1,1,0.971830985915493,0.6605700438495269,2,1,0,0,0
2,0,1,0.4293532338308458,1,1,0.4366197183098592,0.2129990768520655,1,1,0,0,0
2,1,2,0.5129353233830846,2,2,0.2394366197183098,0.1388010616201246,1,2,1,1,0
0,1,1,0.2218905472636815,1,1,0.5070422535211268,0.1583256404338795,0,1,1,1,0
2,1,2,0.5711442786069653,2,2,0.0422535211267605,0.0327198246018924,2,2,1,1,0
2,1,2,0.7208955223880598,1,2,0.2112676056338028,0.1564851142395569,2,1,0,0,0
2,1,2,0.6194029850746269,2,2,0.2253521126760563,0.1521001615508885,2,1,1,0,0
2,0,1,0.4213930348258706,1,2,0.2535211267605634,0.1475882760212324,1,1,1,1,0
0,1,2,0.8248756218905472,2,2,0.8309859154929577,0.6979690745441957,2,2,0,0,0
0,0,0,0.0666666666666666,0,0,0.7042253521126761,0.1388702977152088,2,0,1,0,0
0,0,0,0.0203980099502487,0,0,0.3802816901408451,0.0541368566812831,1,0,1,0,0
0,1,1,0.4154228855721392,2,2,0.5915492957746479,0.2919166858989153,1,1,1,1,0
0,1,0,0.0199004975124378,0,0,0.5774647887323944,0.0942418647588276,1,0,0,0,0
2,1,1,0.2636815920398009,2,2,0.0,0.0029944611123932,1,2,0,1,0
0,1,2,0.7935323383084577,1,2,0.8732394366197184,0.7153992614816524,2,1,0,1,0
2,1,2,0.8900497512437812,1,1,0.943661971830986,0.842614816524348,2,1,1,0,0
0,1,2,0.8601990049751244,2,2,0.8309859154929577,0.728709900761597,2,1,0,1,0
2,1,2,0.7527363184079602,2,2,0.619718309859155,0.4825121163166397,2,2,1,1,0
0,1,1,0.6786069651741293,1,1,0.971830985915493,0.684444957304408,1,1,0,0,0
2,1,0,0.0114427860696517,0,0,0.0422535211267605,0.0086083544888068,1,0,0,1,0
0,1,0,0.0666666666666666,0,0,0.943661971830986,0.1841795522732518,2,0,1,0,0
2,0,2,0.5646766169154228,1,2,0.295774647887324,0.1794541887837526,1,2,0,0,0
2,1,2,0.5965174129353233,2,1,0.2394366197183098,0.1673147934456496,1,2,0,0,0
2,1,2,0.7557213930348259,2,1,0.3943661971830986,0.2987306715901223,1,2,1,1,0
1,1,1,0.3164179104477611,2,2,0.4225352112676057,0.1736210477729056,0,2,1,1,0
1,1,1,0.5104477611940298,2,1,0.6619718309859155,0.3942764828063697,2,2,1,0,0
1,1,2,0.7149253731343282,1,1,0.6901408450704226,0.5228075236556659,1,1,1,1,0
2,1,1,0.2626865671641791,2,2,0.0845070422535211,0.0350450034618047,1,2,1,1,0
0,0,2,0.617910447761194,1,2,0.943661971830986,0.6180879298407569,1,2,0,0,0
2,1,2,0.7945273631840796,2,2,0.352112676056338,0.2875490422340179,2,2,1,0,0
0,1,1,0.3492537313432836,2,1,0.7887323943661972,0.3544022617124394,0,2,0,1,0
2,1,0,0.0129353233830845,0,0,0.028169014084507,0.0048753750288483,1,0,0,1,0
1,0,1,0.3054726368159204,1,2,0.2535211267605634,0.1081006231248557,1,2,1,0,0
2,1,1,0.3577114427860697,2,2,0.028169014084507,0.0140318486037387,1,2,1,1,0
0,1,0,0.0616915422885571,0,0,0.8169014084507042,0.1701246249711516,2,0,0,1,0
2,1,1,0.217910447761194,1,2,0.5774647887323944,0.1854661897069005,0,2,1,0,0
0,1,0,0.0731343283582089,0,0,0.9295774647887324,0.2037964458804523,2,0,0,0,0
2,1,2,0.5184079601990049,2,2,0.0,0.005948534502654,1,2,1,1,0
0,1,1,0.7308457711442786,1,1,0.9154929577464788,0.6989499192245557,2,1,0,0,0
2,1,2,0.7059701492537314,2,2,0.8450704225352113,0.6325640433879529,2,2,0,1,0
1,0,0,0.0582089552238805,0,0,0.0422535211267605,0.0062658666051234,2,0,0,0,0
1,0,1,0.354228855721393,2,2,0.8873239436619719,0.3901511654742672,2,1,1,0,0
1,1,2,0.9686567164179104,1,1,0.7464788732394366,0.7399319178398338,2,1,1,0,0
2,1,0,0.0149253731343283,0,0,0.0,0.0001096238172167,1,0,1,1,0
0,0,0,0.0577114427860696,0,0,0.7464788732394366,0.1398684514193399,2,0,1,0,0
0,0,0,0.0701492537313432,0,0,0.2394366197183098,0.050294253404108,2,0,0,1,0
2,1,2,0.6572139303482587,2,2,0.028169014084507,0.0249538426032771,1,1,0,1,0
0,0,1,0.7114427860696517,1,1,1.0,0.7589545349642279,2,1,0,0,0
1,1,2,0.7930348258706468,2,2,0.8309859154929577,0.6748442187860605,1,1,1,0,0
1,0,0,0.017412935323383,0,0,0.1408450704225352,0.0204881144703438,1,0,1,0,0
1,0,2,0.8522388059701492,2,1,0.8450704225352113,0.7420205400415416,1,1,0,0,0
0,1,0,0.0243781094527363,0,0,0.5352112676056339,0.0858123701823217,1,0,0,1,0
1,1,0,0.0189054726368158,0,0,0.5070422535211268,0.0885010385414262,1,0,0,1,0
0,1,0,0.0771144278606965,0,0,1.0,0.2027694438033695,2,0,1,0,0
0,1,1,0.5880597014925373,2,1,1.0,0.620522732517886,2,1,0,0,0
2,1,1,0.4756218905472636,1,1,0.0985915492957746,0.0641241633971844,1,2,0,1,0
2,0,0,0.0164179104477611,0,0,0.295774647887324,0.0440226171243941,1,0,0,0,0
2,1,1,0.4965174129353233,2,1,0.5211267605633804,0.3043503346411262,2,1,0,1,0
1,0,1,0.6228855721393034,2,1,0.2253521126760563,0.1646838218324486,1,1,0,1,0
0,1,1,0.5696517412935324,2,1,0.971830985915493,0.5993364874221093,2,1,1,1,0
2,1,2,0.6203980099502486,2,2,0.3802816901408451,0.2568832217862912,1,2,1,1,0
2,1,2,0.6462686567164179,2,2,0.1971830985915492,0.1282252480960073,1,1,1,1,0
0,0,1,0.68955223880597,1,1,1.0,0.7436360489268405,2,1,1,0,0
1,1,2,0.9069651741293532,2,1,0.7887323943661972,0.7193514885760443,2,1,1,0,0
2,1,1,0.2716417910447761,1,2,0.6338028169014085,0.2357892914839603,0,1,0,0,0
1,1,0,0.0243781094527363,0,0,0.4084507042253521,0.0655781213939533,1,0,0,0,0
2,1,2,0.5676616915422885,1,2,0.1267605633802817,0.0809658435264251,1,2,0,0,0
2,1,2,0.7477611940298508,1,2,0.4366197183098592,0.3416224324948073,1,1,1,1,0
2,1,2,0.5522388059701492,1,2,0.1690140845070422,0.1082217862912531,1,2,1,1,0
2,1,2,0.6955223880597016,2,2,0.6056338028169015,0.4563120240018463,1,1,1,1,0
2,1,1,0.3079601990049751,2,1,0.1126760563380281,0.0495153473344103,1,2,0,1,0
0,1,0,0.0139303482587064,0,0,0.9295774647887324,0.1519039926148165,1,0,0,0,0
0,1,2,0.8646766169154229,2,2,0.9859154929577464,0.8696284329563813,2,1,1,0,0
2,1,1,0.3059701492537313,2,1,0.0,0.0034848834525732,1,2,0,1,0
2,1,1,0.3139303482587064,2,2,0.2253521126760563,0.0943399492268636,0,1,1,0,0
2,1,0,0.026865671641791,0,0,0.0,0.0002480960073851,1,0,0,1,0
2,1,2,0.6074626865671642,2,2,0.4366197183098592,0.2943918762981767,2,2,0,0,0
1,0,0,0.0124378109452736,0,0,0.5633802816901409,0.0899376875144242,1,0,0,0,0
2,1,1,0.2577114427860696,2,2,0.0,0.002925225017309,1,2,0,1,0
2,0,2,0.8681592039800995,1,2,0.8591549295774649,0.7464112624048004,2,1,1,0,0
2,0,2,0.7407960199004975,2,1,0.2253521126760563,0.1774809600738518,2,1,1,1,0
0,0,0,0.0796019900497512,0,0,1.0,0.227238633741057,2,0,1,0,0
2,0,2,0.7830845771144279,2,1,0.7746478873239437,0.6246711285483498,2,1,1,0,0
2,1,0,0.0218905472636815,0,0,0.1126760563380281,0.0148569120701592,1,0,1,1,0
0,1,2,0.970646766169154,1,1,1.0,0.9700092314793446,2,1,1,0,0
2,1,2,0.8950248756218905,1,1,0.2676056338028169,0.2521232402492499,1,1,1,1,0
0,0,0,0.0194029850746268,0,0,0.2535211267605634,0.042534041080083,1,0,0,0,0
1,1,1,0.3646766169154228,2,1,0.7323943661971831,0.3492903300253865,0,2,0,1,0
2,1,0,0.0189054726368158,0,0,0.0704225352112676,0.0128894530348488,1,0,0,1,0
1,0,2,0.717412935323383,2,2,0.1126760563380281,0.0864412647126702,2,2,1,0,0
2,0,1,0.3731343283582089,2,2,0.0985915492957746,0.0493884144934225,2,1,0,0,0
0,0,2,0.9587064676616917,1,1,0.9859154929577464,0.932546734364182,2,1,0,0,0
1,1,1,0.4830845771144277,1,1,0.9859154929577464,0.5389279944611124,0,1,0,0,0
1,1,2,0.8164179104477611,2,1,0.943661971830986,0.7772386337410571,1,1,1,0,0
2,1,2,0.8666666666666666,2,1,0.4647887323943662,0.4063985691207016,2,1,1,1,0
1,1,2,0.6661691542288557,2,1,0.352112676056338,0.249919224555735,1,1,1,1,0
2,1,0,0.0069651741293532,0,0,0.0845070422535211,0.0128952227094391,1,0,1,1,0
2,1,2,0.5129353233830846,2,2,0.2676056338028169,0.1755769674590353,1,2,1,0,0
2,1,2,0.8746268656716417,2,2,0.8309859154929577,0.737647126702054,2,1,1,0,0
0,0,0,0.0228855721393034,0,0,1.0,0.163137549042234,1,0,0,0,0
1,1,2,0.8706467661691543,2,2,1.0,0.8782656358181399,2,1,1,0,0
2,1,0,0.0696517412935323,0,0,0.0422535211267605,0.0095891991691668,2,0,0,1,0
2,0,0,0.0149253731343283,0,0,0.2112676056338028,0.0339949226863604,1,0,0,0,0
1,1,2,0.861691542288557,1,2,0.8591549295774649,0.7262981767828294,2,2,1,0,0
2,1,1,0.4248756218905473,2,1,0.1267605633802817,0.0704765751211631,1,2,1,1,0
2,1,2,0.6258706467661692,2,2,0.4225352112676057,0.302532887145165,2,1,1,1,0
0,1,0,0.008457711442786,0,0,0.9859154929577464,0.1562024001846296,1,0,0,0,0
0,1,0,0.0253731343283581,0,0,0.8028169014084507,0.1377163627971382,1,0,0,1,0
0,0,1,0.7154228855721393,1,1,0.971830985915493,0.7175455804292639,2,1,1,0,0
0,1,1,0.7149253731343282,1,1,0.9859154929577464,0.7260673897992153,2,1,0,0,0
0,1,1,0.5557213930348258,1,1,0.9577464788732396,0.5783752596353565,2,2,0,1,0
0,0,2,1.0,1,1,1.0,0.998574890376183,2,1,1,0,0
2,1,2,0.673134328358209,2,1,0.352112676056338,0.2512866374336487,1,2,0,0,0
2,1,2,0.763681592039801,2,1,0.4507042253521127,0.344951534733441,2,2,1,0,0
0,0,0,0.0189054726368158,0,0,0.1267605633802817,0.0233094853450265,1,0,0,0,0
0,1,2,0.8263681592039801,1,1,0.7887323943661972,0.6647588276021232,2,2,0,1,0
2,1,0,0.0293532338308457,0,0,0.1267605633802817,0.0235229633048696,1,0,1,1,0
1,0,0,0.0592039800995024,0,0,0.5352112676056339,0.1033694899607662,2,0,1,0,0
2,1,0,0.0203980099502487,0,0,0.1408450704225352,0.0262520193861066,1,0,0,1,0
